1 - Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Western Asia,368,Iraq,2007,Female,5.78,-,-,1,1,10+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Western Asia,368,Iraq,2007,Male,1,-,-,1,1,10+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Western Asia,512,Oman,1999,Female,4.93,-,-,1,1,15+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Western Asia,512,Oman,1999,Male,1.77,-,-,1,1,15+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Western Asia,512,Oman,2007,Female,4.57,-,-,1,1,15+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Western Asia,512,Oman,2007,Male,1.92,-,-,1,1,15+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Western Asia,634,Qatar,2012,Female,2.7,-,-,1,1,Non-citizens,15+,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Western Asia,634,Qatar,2012,Female,3.32,-,-,1,1,Citizens,15+,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Western Asia,634,Qatar,2012,Male,1.27,-,-,1,1,Non-citizens,15+,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Western Asia,634,Qatar,2012,Male,1.83,-,-,1,1,Citizens,15+,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Western Asia,792,Turkey,2006,Female,6.18,-,-,1,1,15+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Western Asia,792,Turkey,2006,Female,5.28,-,-,1,1,20-74,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Western Asia,792,Turkey,2006,Male,0.85,-,-,1,1,20-74,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Western Asia,792,Turkey,2006,Male,1.47,-,-,1,1,15+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Western Asia,792,Turkey,2014,Female,4.58,-,-,1,1,15+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Western Asia,792,Turkey,2014,Male,0.88,-,-,1,1,15+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,South-eastern Asia,116,Cambodia,2003,Female,3,-,-,1,1,15-64,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,South-eastern Asia,116,Cambodia,2003,Male,0.3,-,-,1,1,15-64,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,South-eastern Asia,418,Lao People's Democratic Republic,2007,Female,2.4,-,-,1,1,10+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,South-eastern Asia,418,Lao People's Democratic Republic,2007,Male,0.5,-,-,1,1,10+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,South-eastern Asia,418,Lao People's Democratic Republic,2002,Female,2.5,-,-,1,1,10+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,South-eastern Asia,418,Lao People's Democratic Republic,2002,Male,0.6,-,-,1,1,10+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,South-eastern Asia,458,Malaysia,2003,Female,4.58,-,-,1,1,15-64,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,South-eastern Asia,458,Malaysia,2003,Male,1.43,-,-,1,1,15-64,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,South-eastern Asia,764,Thailand,2009,Female,3.07,-,-,1,1,10+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,South-eastern Asia,764,Thailand,2009,Male,0.82,-,-,1,1,10+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Eastern Asia,156,China,2008,Female,3.9,-,-,1,1,15-74,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Eastern Asia,156,China,2008,Male,1.52,-,-,1,1,15-74,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Eastern Asia,344,China  Hong Kong Special Administrative Region,2001,Female,3.3,-,-,1,1,15+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Eastern Asia,344,China  Hong Kong Special Administrative Region,2001,Male,1.1,-,-,1,1,15+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Eastern Asia,410,Republic of Korea,1999,Female,3.6,-,-,1,1,10+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Eastern Asia,410,Republic of Korea,1999,Male,0.55,-,-,1,1,10+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Eastern Asia,410,Republic of Korea,2009,Female,3.42,-,-,1,1,10+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Eastern Asia,410,Republic of Korea,2009,Male,0.73,-,-,1,1,10+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Eastern Asia,410,Republic of Korea,2004,Female,3.45,-,-,1,1,10+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Eastern Asia,410,Republic of Korea,2004,Male,0.65,-,-,1,1,10+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Eastern Asia,410,Republic of Korea,2014,Female,3.47,-,-,1,1,10+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Eastern Asia,410,Republic of Korea,2014,Male,0.78,-,-,1,1,10+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Eastern Asia,496,Mongolia,2000,Female,4.82,-,-,1,1,12+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Eastern Asia,496,Mongolia,2000,Male,2.15,-,-,1,1,12+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Eastern Asia,496,Mongolia,2011,Female,4.77,-,-,1,1,12+,-,-,-,-,-,-
Average number of hours spent on unpaid domestic work by sex; Note: Separate housework and childcare if possible,Eastern Asia,496,Mongolia,2011,Male,2.18,-,-,1,1,12+,-,-,-,-,-,-
