"REGION","Region","INCOME","Groupe de revenus","VARIABLE","Variable","LOCATION","Pays","YEAR","Année","Value","Flag Codes","Flags"
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","SLE","Sierra Leone","2007","2007",43.8659,,
"1","Asie de l'Est et Pacifique","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","SGP","Singapour","2007","2007",99.7874,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","SGP","Singapour","2007","2007",99.7874,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","SVN","Slovénie","2007","2007",99.8869,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","SVN","Slovénie","2007","2007",99.8869,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","ZAF","Afrique du Sud","2007","2007",96.304,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","ZAF","Afrique du Sud","2007","2007",96.304,,
"4","Moyen-Orient et Afrique du Nord","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","SYR","République arabe syrienne","2007","2007",91.955,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","SYR","République arabe syrienne","2007","2007",91.955,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","TJK","Tadjikistan","2007","2007",99.8704,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","TJK","Tadjikistan","2007","2007",99.8704,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","TZA","Tanzanie","2007","2007",76.1675,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","TZA","Tanzanie","2007","2007",76.1675,,
"1","Asie de l'Est et Pacifique","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","THA","Thaïlande","2007","2007",98.0909,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","THA","Thaïlande","2007","2007",98.0909,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","TTO","Trinité-et-Tobago","2007","2007",99.5132,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","TTO","Trinité-et-Tobago","2007","2007",99.5132,,
"4","Moyen-Orient et Afrique du Nord","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","TUN","Tunisie","2007","2007",94.3031,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","TUN","Tunisie","2007","2007",94.3031,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","TKM","Turkménistan","2007","2007",99.8574,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","TKM","Turkménistan","2007","2007",99.8574,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","UGA","Ouganda","2007","2007",84.2464,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","UGA","Ouganda","2007","2007",84.2464,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","UKR","Ukraine","2007","2007",99.8231,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","UKR","Ukraine","2007","2007",99.8231,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","URY","Uruguay","2007","2007",99.019075,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","URY","Uruguay","2007","2007",99.019075,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","VEN","Venezuela","2007","2007",98.836097,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","VEN","Venezuela","2007","2007",98.836097,,
"4","Moyen-Orient et Afrique du Nord","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","YEM","Yémen","2007","2007",66.7504,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","YEM","Yémen","2007","2007",66.7504,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","ZMB","Zambie","2007","2007",67.7812,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","ZMB","Zambie","2007","2007",67.7812,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","ZWE","Zimbabwe","2007","2007",88.3283,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","ZWE","Zimbabwe","2007","2007",88.3283,,
"7","Europe","1","Pays à haut revenu (PHR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","GRC","Grèce","2007","2007",99.3606,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","GRC","Grèce","2007","2007",99.3606,,
"7","Europe","1","Pays à haut revenu (PHR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ITA","Italie","2007","2007",99.8787,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ITA","Italie","2007","2007",99.8787,,
"7","Europe","1","Pays à haut revenu (PHR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","PRT","Portugal","2007","2007",99.6266,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","PRT","Portugal","2007","2007",99.6266,,
"7","Europe","1","Pays à haut revenu (PHR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ESP","Espagne","2007","2007",99.580008,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ESP","Espagne","2007","2007",99.580008,,
"4","Moyen-Orient et Afrique du Nord","1","Pays à haut revenu (PHR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BHR","Bahreïn","2007","2007",99.7531,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BHR","Bahreïn","2007","2007",99.7531,,
"4","Moyen-Orient et Afrique du Nord","1","Pays à haut revenu (PHR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","KWT","Koweït","2007","2007",98.39884,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","KWT","Koweït","2007","2007",98.39884,,
"1","Asie de l'Est et Pacifique","1","Pays à haut revenu (PHR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","SGP","Singapour","2007","2007",99.6647,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","SGP","Singapour","2007","2007",99.6647,,
"3","Europe et Asie Centrale","1","Pays à haut revenu (PHR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","SVN","Slovénie","2007","2007",99.811,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","SVN","Slovénie","2007","2007",99.811,,
"3","Europe et Asie Centrale","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","HUN","Hongrie","2007","2007",98.2028,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","HUN","Hongrie","2007","2007",98.2028,,
"2","Amérique latine et Caraïbes","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","MEX","Mexique","2007","2007",98.198882,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","MEX","Mexique","2007","2007",98.198882,,
"3","Europe et Asie Centrale","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","POL","Pologne","2007","2007",99.7218,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","POL","Pologne","2007","2007",99.7218,,
"2","Amérique latine et Caraïbes","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ARG","Argentine","2007","2007",98.9252,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ARG","Argentine","2007","2007",98.9252,,
"6","Afrique sub-saharienne","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BWA","Botswana","2007","2007",92.9417,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BWA","Botswana","2007","2007",92.9417,,
"2","Amérique latine et Caraïbes","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","CHL","Chili","2007","2007",98.9069,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","CHL","Chili","2007","2007",98.9069,,
"2","Amérique latine et Caraïbes","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","CRI","Costa Rica","2007","2007",97.5879,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","CRI","Costa Rica","2007","2007",97.5879,,
"3","Europe et Asie Centrale","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","HRV","Croatie","2007","2007",99.6383,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","HRV","Croatie","2007","2007",99.6383,,
"3","Europe et Asie Centrale","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","EST","Estonie","2007","2007",99.7445,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","EST","Estonie","2007","2007",99.7445,,
"6","Afrique sub-saharienne","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","GAB","Gabon","2007","2007",97.9768,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","GAB","Gabon","2007","2007",97.9768,,
"3","Europe et Asie Centrale","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","LVA","Lettonie","2007","2007",99.6773,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","LVA","Lettonie","2007","2007",99.6773,,
"4","Moyen-Orient et Afrique du Nord","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","LBN","Liban","2007","2007",98.396058,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","LBN","Liban","2007","2007",98.396058,,
"4","Moyen-Orient et Afrique du Nord","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","LBY","Libye","2007","2007",99.7189,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","LBY","Libye","2007","2007",99.7189,,
"3","Europe et Asie Centrale","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","LTU","Lituanie","2007","2007",99.7587,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","LTU","Lituanie","2007","2007",99.7587,,
"1","Asie de l'Est et Pacifique","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","MYS","Malaisie","2007","2007",98.2226,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","MYS","Malaisie","2007","2007",98.2226,,
"6","Afrique sub-saharienne","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","MUS","Maurice","2007","2007",95.2961,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","MUS","Maurice","2007","2007",95.2961,,
"4","Moyen-Orient et Afrique du Nord","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","OMN","Oman","2007","2007",98.8241,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","OMN","Oman","2007","2007",98.8241,,
"2","Amérique latine et Caraïbes","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","PAN","Panama","2007","2007",96.5004,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","PAN","Panama","2007","2007",96.5004,,
"4","Moyen-Orient et Afrique du Nord","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","SAU","Arabie saoudite","2007","2007",98.0876,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","SAU","Arabie saoudite","2007","2007",98.0876,,
"2","Amérique latine et Caraïbes","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","TTO","Trinité-et-Tobago","2007","2007",99.5012,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","TTO","Trinité-et-Tobago","2007","2007",99.5012,,
"2","Amérique latine et Caraïbes","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","URY","Uruguay","2007","2007",98.4888,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","URY","Uruguay","2007","2007",98.4888,,
"2","Amérique latine et Caraïbes","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","VEN","Venezuela","2007","2007",97.974405,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","VEN","Venezuela","2007","2007",97.974405,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","TUR","Turquie","2007","2007",98.584559,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","TUR","Turquie","2007","2007",98.584559,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ALB","Albanie","2007","2007",99.3083,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ALB","Albanie","2007","2007",99.3083,,
"4","Moyen-Orient et Afrique du Nord","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","DZA","Algérie","2007","2007",94.2054,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","DZA","Algérie","2007","2007",94.2054,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ARM","Arménie","2007","2007",99.7114,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ARM","Arménie","2007","2007",99.7114,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BLR","Bélarus","2007","2007",99.7275,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BLR","Bélarus","2007","2007",99.7275,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BOL","Bolivie","2007","2007",99.753609,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BOL","Bolivie","2007","2007",99.753609,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BRA","Brésil","2007","2007",97.056875,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BRA","Brésil","2007","2007",97.056875,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BGR","Bulgarie","2007","2007",97.508,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","BGR","Bulgarie","2007","2007",97.508,,
"1","Asie de l'Est et Pacifique","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","CHN","Chine (République populaire de)","2007","2007",99.4023,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","CHN","Chine (République populaire de)","2007","2007",99.4023,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","COL","Colombie","2007","2007",97.482878,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","COL","Colombie","2007","2007",97.482878,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","CUB","Cuba","2007","2007",99.9827,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","CUB","Cuba","2007","2007",99.9827,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","DOM","République dominicaine","2007","2007",94.9517,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","DOM","République dominicaine","2007","2007",94.9517,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ECU","Équateur","2007","2007",95.218309,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ECU","Équateur","2007","2007",95.218309,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","SLV","El Salvador","2007","2007",93.219222,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","SLV","El Salvador","2007","2007",93.219222,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","GTM","Guatemala","2007","2007",88.1182,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","GTM","Guatemala","2007","2007",88.1182,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","HND","Honduras","2007","2007",92.695262,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","HND","Honduras","2007","2007",92.695262,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","JAM","Jamaïque","2007","2007",90.8668,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","JAM","Jamaïque","2007","2007",90.8668,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","KAZ","Kazakhstan","2007","2007",99.7863,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","KAZ","Kazakhstan","2007","2007",99.7863,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","MKD","Ex-République yougoslave de Macédoine","2007","2007",98.9016,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","MKD","Ex-République yougoslave de Macédoine","2007","2007",98.9016,,
"4","Moyen-Orient et Afrique du Nord","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","MAR","Maroc","2007","2007",83.8458,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","MAR","Maroc","2007","2007",83.8458,,
"6","Afrique sub-saharienne","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","NAM","Namibie","2007","2007",90.9174,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","NAM","Namibie","2007","2007",90.9174,,
"4","Moyen-Orient et Afrique du Nord","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","PSE","AutoritT palestinienne ou Cisjordanie et bande de Gaza","2007","2007",99.147186,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","PSE","AutoritT palestinienne ou Cisjordanie et bande de Gaza","2007","2007",99.147186,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","PRY","Paraguay","2007","2007",98.80972,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","PRY","Paraguay","2007","2007",98.80972,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","PER","Pérou","2007","2007",98.013259,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","PER","Pérou","2007","2007",98.013259,,
"1","Asie de l'Est et Pacifique","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","PHL","Philippines","2007","2007",93.5676,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","PHL","Philippines","2007","2007",93.5676,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ROU","Roumanie","2007","2007",97.2725,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ROU","Roumanie","2007","2007",97.2725,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","RUS","Russie","2007","2007",99.6376,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","RUS","Russie","2007","2007",99.6376,,
"6","Afrique sub-saharienne","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ZAF","Afrique du Sud","2007","2007",94.5572,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","ZAF","Afrique du Sud","2007","2007",94.5572,,
"4","Moyen-Orient et Afrique du Nord","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","SYR","République arabe syrienne","2007","2007",95.3588,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","SYR","République arabe syrienne","2007","2007",95.3588,,
"1","Asie de l'Est et Pacifique","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","THA","Thaïlande","2007","2007",98.263,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","THA","Thaïlande","2007","2007",98.263,,
"4","Moyen-Orient et Afrique du Nord","3","Pays à revenu moyen bas (PRMB)","EDU_5","Taux d'alphabétisation des jeunes femmes, % des hommes","TUN","Tunisie","2007","2007",96.9968,,
