"REG","Région","LOCATION","Pays","INC","Groupe de revenus","VAR","Variables","TIME","Année","Value","Flag Codes","Flags"
"ALL","Toutes les régions","IND","Inde","LMI","Pays à revenu moyen bas","FC_2","Mariage précoce","2014","2014",0.28,,
"ALL","Toutes les régions","IDN","Indonésie","LMI","Pays à revenu moyen bas","FC_2","Mariage précoce","2014","2014",0.14,,
"ALL","Toutes les régions","KGZ","Kirghizistan","LMI","Pays à revenu moyen bas","FC_2","Mariage précoce","2014","2014",0.08,,
"ALL","Toutes les régions","LAO","République démocratique populaire lao","LMI","Pays à revenu moyen bas","FC_2","Mariage précoce","2014","2014",0.2,,
"ALL","Toutes les régions","LSO","Lesotho","LMI","Pays à revenu moyen bas","FC_2","Mariage précoce","2014","2014",0.15,,
"ALL","Toutes les régions","MRT","Mauritanie","LMI","Pays à revenu moyen bas","FC_2","Mariage précoce","2014","2014",0.28,,
"ALL","Toutes les régions","MDA","Moldova","LMI","Pays à revenu moyen bas","FC_2","Mariage précoce","2014","2014",0.11,,
"ALL","Toutes les régions","MNG","Mongolie","LMI","Pays à revenu moyen bas","FC_2","Mariage précoce","2014","2014",0.04,,
"ALL","Toutes les régions","MAR","Maroc","LMI","Pays à revenu moyen bas","FC_2","Mariage précoce","2014","2014",0.11,,
"ALL","Toutes les régions","NIC","Nicaragua","LMI","Pays à revenu moyen bas","FC_2","Mariage précoce","2014","2014",0.3,,
"ALL","Toutes les régions","NGA","Nigéria","LMI","Pays à revenu moyen bas","FC_2","Mariage précoce","2014","2014",0.29,,
"ALL","Toutes les régions","PSE","AutoritT palestinienne ou Cisjordanie et bande de Gaza","LMI","Pays à revenu moyen bas","FC_2","Mariage précoce","2014","2014",0.06,,
"ALL","Toutes les régions","PAK","Pakistan","LMI","Pays à revenu moyen bas","FC_2","Mariage précoce","2014","2014",0.11,,
"ALL","Toutes les régions","PNG","Papouasie-Nouvelle-Guinée","LMI","Pays à revenu moyen bas","FC_2","Mariage précoce","2014","2014",0.16,,
"ALL","Toutes les régions","PRY","Paraguay","LMI","Pays à revenu moyen bas","FC_2","Mariage précoce","2014","2014",0.13,,
"ALL","Toutes les régions","PHL","Philippines","LMI","Pays à revenu moyen bas","FC_2","Mariage précoce","2014","2014",0.05,,
"ALL","Toutes les régions","SEN","Sénégal","LMI","Pays à revenu moyen bas","FC_2","Mariage précoce","2014","2014",0.25,,
"ALL","Toutes les régions","LKA","Sri Lanka","LMI","Pays à revenu moyen bas","FC_2","Mariage précoce","2014","2014",0.09,,
"ALL","Toutes les régions","SDN","Soudan","LMI","Pays à revenu moyen bas","FC_2","Mariage précoce","2014","2014",0.24,,
"ALL","Toutes les régions","SWZ","Swaziland","LMI","Pays à revenu moyen bas","FC_2","Mariage précoce","2014","2014",0.07,,
"ALL","Toutes les régions","SYR","République arabe syrienne","LMI","Pays à revenu moyen bas","FC_2","Mariage précoce","2014","2014",0.11,,
"ALL","Toutes les régions","TLS","Timor-Leste","LMI","Pays à revenu moyen bas","FC_2","Mariage précoce","2014","2014",0.08,,
"ALL","Toutes les régions","UKR","Ukraine","LMI","Pays à revenu moyen bas","FC_2","Mariage précoce","2014","2014",0.07,,
"ALL","Toutes les régions","UZB","Ouzbékistan","LMI","Pays à revenu moyen bas","FC_2","Mariage précoce","2014","2014",0.05,,
"ALL","Toutes les régions","VNM","Viet Nam","LMI","Pays à revenu moyen bas","FC_2","Mariage précoce","2014","2014",0.1,,
"ALL","Toutes les régions","YEM","Yémen","LMI","Pays à revenu moyen bas","FC_2","Mariage précoce","2014","2014",0.17,,
"ALL","Toutes les régions","ZMB","Zambie","LMI","Pays à revenu moyen bas","FC_2","Mariage précoce","2014","2014",0.19,,
"ALL","Toutes les régions","HUN","Hongrie","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.01,,
"ALL","Toutes les régions","MEX","Mexique","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.17,,
"ALL","Toutes les régions","TUR","Turquie","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.1,,
"ALL","Toutes les régions","ALB","Albanie","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.07,,
"ALL","Toutes les régions","DZA","Algérie","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.02,,
"ALL","Toutes les régions","ARG","Argentine","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.13,,
"ALL","Toutes les régions","AZE","Azerbaïdjan","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.08,,
"ALL","Toutes les régions","BLR","Bélarus","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.04,,
"ALL","Toutes les régions","BIH","Bosnie-Herzégovine","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.17,,
"ALL","Toutes les régions","BWA","Botswana","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.05,,
"ALL","Toutes les régions","BRA","Brésil","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.04,,
"ALL","Toutes les régions","BGR","Bulgarie","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.09,,
"ALL","Toutes les régions","CHN","Chine (République populaire de)","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.02,,
"ALL","Toutes les régions","COL","Colombie","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.17,,
"ALL","Toutes les régions","CRI","Costa Rica","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.13,,
"ALL","Toutes les régions","CUB","Cuba","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.23,,
"ALL","Toutes les régions","DOM","République dominicaine","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.27,,
"ALL","Toutes les régions","ECU","Équateur","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.22,,
"ALL","Toutes les régions","FJI","Fidji","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.1,,
"ALL","Toutes les régions","GAB","Gabon","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.22,,
"ALL","Toutes les régions","IRN","Iran","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.21,,
"ALL","Toutes les régions","IRQ","Iraq","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.19,,
"ALL","Toutes les régions","JAM","Jamaïque","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.01,,
"ALL","Toutes les régions","JOR","Jordanie","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.07,,
"ALL","Toutes les régions","KAZ","Kazakhstan","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.05,,
"ALL","Toutes les régions","LBN","Liban","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.03,,
"ALL","Toutes les régions","LBY","Libye","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.03,,
"ALL","Toutes les régions","MKD","Ex-République yougoslave de Macédoine","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.07,,
"ALL","Toutes les régions","MYS","Malaisie","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.06,,
"ALL","Toutes les régions","MUS","Maurice","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.1,,
"ALL","Toutes les régions","NAM","Namibie","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.05,,
"ALL","Toutes les régions","PAN","Panama","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.22,,
"ALL","Toutes les régions","PER","Pérou","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.16,,
"ALL","Toutes les régions","ROU","Roumanie","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.03,,
"ALL","Toutes les régions","ZAF","Afrique du Sud","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.03,,
"ALL","Toutes les régions","THA","Thaïlande","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.11,,
"ALL","Toutes les régions","TUN","Tunisie","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.02,,
"ALL","Toutes les régions","TKM","Turkménistan","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.05,,
"ALL","Toutes les régions","VEN","Venezuela","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.17,,
"ALL","Toutes les régions","SRB","Serbie","UMI","Pays à revenu moyen haut","FC_2","Mariage précoce","2014","2014",0.05,,
"EAP","Asie de l'Est et Pacifique","AUS","Australie","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.01,,
"ECA","Europe and Central Asia","AUT","Autriche","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0,,
"ECA","Europe and Central Asia","BEL","Belgique","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.01,,
"NA","Amérique du Nord","CAN","Canada","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.03,,
"ECA","Europe and Central Asia","CZE","République tchèque","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0,,
"ECA","Europe and Central Asia","DNK","Danemark","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0,,
"ECA","Europe and Central Asia","FIN","Finlande","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.01,,
"ECA","Europe and Central Asia","FRA","France","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.01,,
"ECA","Europe and Central Asia","DEU","Allemagne","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0,,
"ECA","Europe and Central Asia","GRC","Grèce","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.04,,
"ECA","Europe and Central Asia","HUN","Hongrie","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.01,,
"ECA","Europe and Central Asia","ISL","Islande","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.01,,
"ECA","Europe and Central Asia","IRL","Irlande","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0,,
"ECA","Europe and Central Asia","ITA","Italie","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0,,
"EAP","Asie de l'Est et Pacifique","JPN","Japon","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.01,,
"EAP","Asie de l'Est et Pacifique","KOR","Corée","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0,,
"ECA","Europe and Central Asia","LUX","Luxembourg","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.01,,
"LAC","Amérique latine et Caraïbes","MEX","Mexique","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.17,,
"ECA","Europe and Central Asia","NLD","Pays-Bas","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0,,
"EAP","Asie de l'Est et Pacifique","NZL","Nouvelle-Zélande","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.08,,
"ECA","Europe and Central Asia","NOR","Norvège","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0,,
"ECA","Europe and Central Asia","POL","Pologne","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.02,,
"ECA","Europe and Central Asia","PRT","Portugal","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.05,,
"ECA","Europe and Central Asia","SVK","République slovaque","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.01,,
"ECA","Europe and Central Asia","ESP","Espagne","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.01,,
"ECA","Europe and Central Asia","SWE","Suède","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.01,,
"ECA","Europe and Central Asia","CHE","Suisse","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.01,,
"ECA","Europe and Central Asia","TUR","Turquie","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.1,,
"ECA","Europe and Central Asia","GBR","Royaume-Uni","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0,,
"NA","Amérique du Nord","USA","États-Unis","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.03,,
"SA","Asie du Sud","AFG","Afghanistan","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.17,,
"ECA","Europe and Central Asia","ALB","Albanie","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.07,,
"MENA","Moyen-Orient et Afrique du Nord","DZA","Algérie","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.02,,
"SSA","Afrique Sub-Saharienne","AGO","Angola","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.36,,
"LAC","Amérique latine et Caraïbes","ARG","Argentine","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.13,,
"ECA","Europe and Central Asia","ARM","Arménie","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.08,,
"ECA","Europe and Central Asia","AZE","Azerbaïdjan","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.08,,
"MENA","Moyen-Orient et Afrique du Nord","BHR","Bahreïn","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.04,,
"SA","Asie du Sud","BGD","Bangladesh","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.46,,
"ECA","Europe and Central Asia","BLR","Bélarus","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.04,,
"SSA","Afrique Sub-Saharienne","BEN","Bénin","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.22,,
"SA","Asie du Sud","BTN","Bhoutan","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.14,,
"LAC","Amérique latine et Caraïbes","BOL","Bolivie","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.15,,
"ECA","Europe and Central Asia","BIH","Bosnie-Herzégovine","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.17,,
"SSA","Afrique Sub-Saharienne","BWA","Botswana","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.05,,
"LAC","Amérique latine et Caraïbes","BRA","Brésil","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.04,,
"ECA","Europe and Central Asia","BGR","Bulgarie","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.09,,
"SSA","Afrique Sub-Saharienne","BFA","Burkina Faso","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.32,,
"SSA","Afrique Sub-Saharienne","BDI","Burundi","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.1,,
"EAP","Asie de l'Est et Pacifique","KHM","Cambodge","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.11,,
"SSA","Afrique Sub-Saharienne","CMR","Cameroun","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.26,,
"SSA","Afrique Sub-Saharienne","CAF","République centrafricaine","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.42,,
"SSA","Afrique Sub-Saharienne","TCD","Tchad","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.45,,
"LAC","Amérique latine et Caraïbes","CHL","Chili","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.06,,
"EAP","Asie de l'Est et Pacifique","CHN","Chine (République populaire de)","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.02,,
"LAC","Amérique latine et Caraïbes","COL","Colombie","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.17,,
"SSA","Afrique Sub-Saharienne","COG","Congo","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.2,,
"LAC","Amérique latine et Caraïbes","CRI","Costa Rica","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.13,,
"SSA","Afrique Sub-Saharienne","CIV","Côte d'Ivoire","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.25,,
"ECA","Europe and Central Asia","HRV","Croatie","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.02,,
"LAC","Amérique latine et Caraïbes","CUB","Cuba","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.23,,
"ECA","Europe and Central Asia","CYP","Chypre","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.02,,
"EAP","Asie de l'Est et Pacifique","PRK","RTpublique populaire dTmocratique de CorTe","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0,,
"SSA","Afrique Sub-Saharienne","COD","RTpublique dTmocratique du Congo","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.25,,
"LAC","Amérique latine et Caraïbes","DOM","République dominicaine","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.27,,
"LAC","Amérique latine et Caraïbes","ECU","Équateur","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.22,,
"MENA","Moyen-Orient et Afrique du Nord","EGY","Égypte","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.14,,
"LAC","Amérique latine et Caraïbes","SLV","El Salvador","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.17,,
"SSA","Afrique Sub-Saharienne","GNQ","Guinée équatoriale","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.26,,
"SSA","Afrique Sub-Saharienne","ERI","Érythrée","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.31,,
"ECA","Europe and Central Asia","EST","Estonie","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.05,,
"SSA","Afrique Sub-Saharienne","ETH","Éthiopie","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.23,,
"EAP","Asie de l'Est et Pacifique","FJI","Fidji","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.1,,
"SSA","Afrique Sub-Saharienne","GAB","Gabon","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.22,,
"SSA","Afrique Sub-Saharienne","GMB","Gambie","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.25,,
"ECA","Europe and Central Asia","GEO","Géorgie","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.14,,
"SSA","Afrique Sub-Saharienne","GHA","Ghana","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.09,,
"LAC","Amérique latine et Caraïbes","GTM","Guatemala","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.2,,
"SSA","Afrique Sub-Saharienne","GIN","Guinée","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.38,,
"SSA","Afrique Sub-Saharienne","GNB","Guinée-Bissau","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.22,,
"LAC","Amérique latine et Caraïbes","HTI","Haïti","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.19,,
"LAC","Amérique latine et Caraïbes","HND","Honduras","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.25,,
"EAP","Asie de l'Est et Pacifique","HKG","Hong Kong, Chine","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0,,
"SA","Asie du Sud","IND","Inde","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.28,,
"EAP","Asie de l'Est et Pacifique","IDN","Indonésie","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.14,,
"MENA","Moyen-Orient et Afrique du Nord","IRN","Iran","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.21,,
"MENA","Moyen-Orient et Afrique du Nord","IRQ","Iraq","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.19,,
"MENA","Moyen-Orient et Afrique du Nord","ISR","Israël","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.03,,
"LAC","Amérique latine et Caraïbes","JAM","Jamaïque","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.01,,
"MENA","Moyen-Orient et Afrique du Nord","JOR","Jordanie","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.07,,
"ECA","Europe and Central Asia","KAZ","Kazakhstan","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.05,,
"SSA","Afrique Sub-Saharienne","KEN","Kenya","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.13,,
"MENA","Moyen-Orient et Afrique du Nord","KWT","Koweït","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.05,,
"ECA","Europe and Central Asia","KGZ","Kirghizistan","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.08,,
"EAP","Asie de l'Est et Pacifique","LAO","République démocratique populaire lao","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.2,,
"ECA","Europe and Central Asia","LVA","Lettonie","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.01,,
"MENA","Moyen-Orient et Afrique du Nord","LBN","Liban","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.03,,
"SSA","Afrique Sub-Saharienne","LSO","Lesotho","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.15,,
"SSA","Afrique Sub-Saharienne","LBR","Libéria","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.2,,
"MENA","Moyen-Orient et Afrique du Nord","LBY","Libye","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.03,,
"ECA","Europe and Central Asia","LTU","Lituanie","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0,,
"ECA","Europe and Central Asia","MKD","Ex-République yougoslave de Macédoine","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.07,,
"SSA","Afrique Sub-Saharienne","MDG","Madagascar","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.4,,
"SSA","Afrique Sub-Saharienne","MWI","Malawi","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.26,,
"EAP","Asie de l'Est et Pacifique","MYS","Malaisie","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.06,,
"SSA","Afrique Sub-Saharienne","MLI","Mali","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.53,,
"SSA","Afrique Sub-Saharienne","MRT","Mauritanie","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.28,,
"SSA","Afrique Sub-Saharienne","MUS","Maurice","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.1,,
"ECA","Europe and Central Asia","MDA","Moldova","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.11,,
"EAP","Asie de l'Est et Pacifique","MNG","Mongolie","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.04,,
"MENA","Moyen-Orient et Afrique du Nord","MAR","Maroc","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.11,,
"SSA","Afrique Sub-Saharienne","MOZ","Mozambique","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.45,,
"EAP","Asie de l'Est et Pacifique","MMR","Myanmar","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.07,,
"SSA","Afrique Sub-Saharienne","NAM","Namibie","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.05,,
"SA","Asie du Sud","NPL","Népal","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.29,,
"LAC","Amérique latine et Caraïbes","NIC","Nicaragua","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.3,,
"SSA","Afrique Sub-Saharienne","NER","Niger","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.61,,
"SSA","Afrique Sub-Saharienne","NGA","Nigéria","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.29,,
"MENA","Moyen-Orient et Afrique du Nord","PSE","AutoritT palestinienne ou Cisjordanie et bande de Gaza","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.06,,
"MENA","Moyen-Orient et Afrique du Nord","OMN","Oman","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.04,,
"SA","Asie du Sud","PAK","Pakistan","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.11,,
"LAC","Amérique latine et Caraïbes","PAN","Panama","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.22,,
"EAP","Asie de l'Est et Pacifique","PNG","Papouasie-Nouvelle-Guinée","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.16,,
"LAC","Amérique latine et Caraïbes","PRY","Paraguay","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.13,,
"LAC","Amérique latine et Caraïbes","PER","Pérou","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.16,,
"EAP","Asie de l'Est et Pacifique","PHL","Philippines","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.05,,
"MENA","Moyen-Orient et Afrique du Nord","QAT","Qatar","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.18,,
"ECA","Europe and Central Asia","ROU","Roumanie","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.03,,
"ECA","Europe and Central Asia","RUS","Russie","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.08,,
"SSA","Afrique Sub-Saharienne","RWA","Rwanda","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.04,,
"MENA","Moyen-Orient et Afrique du Nord","SAU","Arabie saoudite","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.04,,
"SSA","Afrique Sub-Saharienne","SEN","Sénégal","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.25,,
"SSA","Afrique Sub-Saharienne","SLE","Sierra Leone","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.31,,
"EAP","Asie de l'Est et Pacifique","SGP","Singapour","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0,,
"ECA","Europe and Central Asia","SVN","Slovénie","AIC","Toutes les catégories de revenu","FC_2","Mariage précoce","2014","2014",0.01,,
