"REGION","Region","INCOME","Groupe de revenus","VARIABLE","Variable","LOCATION","Pays","YEAR","Année","Value","Flag Codes","Flags"
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","NIC","Nicaragua","2006","2006",3703,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","NIC","Nicaragua","2006","2006",3703,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","NER","Niger","2006","2006",781,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","NER","Niger","2006","2006",781,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","NGA","Nigéria","2006","2006",2650,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","NGA","Nigéria","2006","2006",2650,,
"4","Moyen-Orient et Afrique du Nord","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","PSE","AutoritT palestinienne ou Cisjordanie et bande de Gaza","2006","2006",3654,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","PSE","AutoritT palestinienne ou Cisjordanie et bande de Gaza","2006","2006",3654,,
"4","Moyen-Orient et Afrique du Nord","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","OMN","Oman","2006","2006",32361,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","OMN","Oman","2006","2006",32361,,
"5","Asie du Sud","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","PAK","Pakistan","2006","2006",3569,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","PAK","Pakistan","2006","2006",3569,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","PAN","Panama","2006","2006",12481,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","PAN","Panama","2006","2006",12481,,
"1","Asie de l'Est et Pacifique","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","PNG","Papouasie-Nouvelle-Guinée","2006","2006",2287,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","PNG","Papouasie-Nouvelle-Guinée","2006","2006",2287,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","PRY","Paraguay","2006","2006",5021,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","PRY","Paraguay","2006","2006",5021,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","PER","Pérou","2006","2006",9096,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","PER","Pérou","2006","2006",9096,,
"1","Asie de l'Est et Pacifique","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","PHL","Philippines","2006","2006",3899,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","PHL","Philippines","2006","2006",3899,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","ROU","Roumanie","2006","2006",12286,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","ROU","Roumanie","2006","2006",12286,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","RUS","Russie","2006","2006",16474,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","RUS","Russie","2006","2006",16474,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","RWA","Rwanda","2006","2006",952,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","RWA","Rwanda","2006","2006",952,,
"4","Moyen-Orient et Afrique du Nord","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","SAU","Arabie saoudite","2006","2006",35137,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","SAU","Arabie saoudite","2006","2006",35137,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","SEN","Sénégal","2006","2006",2051,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","SEN","Sénégal","2006","2006",2051,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","SCG","Serbie-et-Monténégro","2006","2006",12133,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","SCG","Serbie-et-Monténégro","2006","2006",12133,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","SLE","Sierra Leone","2006","2006",872,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","SLE","Sierra Leone","2006","2006",872,,
"1","Asie de l'Est et Pacifique","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","SGP","Singapour","2006","2006",40000,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","SGP","Singapour","2006","2006",40000,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","SVN","Slovénie","2006","2006",31010,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","SVN","Slovénie","2006","2006",31010,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","ZAF","Afrique du Sud","2006","2006",12637,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","ZAF","Afrique du Sud","2006","2006",12637,,
"5","Asie du Sud","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","LKA","Sri Lanka","2006","2006",5636,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","LKA","Sri Lanka","2006","2006",5636,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","SDN","Soudan","2006","2006",2999,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","SDN","Soudan","2006","2006",2999,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","SWZ","Swaziland","2006","2006",7140,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","SWZ","Swaziland","2006","2006",7140,,
"4","Moyen-Orient et Afrique du Nord","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","SYR","République arabe syrienne","2006","2006",6261,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","SYR","République arabe syrienne","2006","2006",6261,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","TJK","Tadjikistan","2006","2006",2041,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","TJK","Tadjikistan","2006","2006",2041,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","TZA","Tanzanie","2006","2006",1307,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","TZA","Tanzanie","2006","2006",1307,,
"1","Asie de l'Est et Pacifique","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","THA","Thaïlande","2006","2006",9443,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","THA","Thaïlande","2006","2006",9443,,
"1","Asie de l'Est et Pacifique","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","TLS","Timor-Leste","2006","2006",902,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","TLS","Timor-Leste","2006","2006",902,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","TGO","Togo","2006","2006",1112,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","TGO","Togo","2006","2006",1112,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","TTO","Trinité-et-Tobago","2006","2006",29699,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","TTO","Trinité-et-Tobago","2006","2006",29699,,
"4","Moyen-Orient et Afrique du Nord","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","TUN","Tunisie","2006","2006",10663,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","TUN","Tunisie","2006","2006",10663,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","TKM","Turkménistan","2006","2006",5420,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","TKM","Turkménistan","2006","2006",5420,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","UGA","Ouganda","2006","2006",1042,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","UGA","Ouganda","2006","2006",1042,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","UKR","Ukraine","2006","2006",8045,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","UKR","Ukraine","2006","2006",8045,,
"4","Moyen-Orient et Afrique du Nord","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","ARE","Émirats arabes unis","2006","2006",40000,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","ARE","Émirats arabes unis","2006","2006",40000,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","URY","Uruguay","2006","2006",13097,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","URY","Uruguay","2006","2006",13097,,
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","UZB","Ouzbékistan","2006","2006",2727,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","UZB","Ouzbékistan","2006","2006",2727,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","VEN","Venezuela","2006","2006",14397,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","VEN","Venezuela","2006","2006",14397,,
"1","Asie de l'Est et Pacifique","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","VNM","Viet Nam","2006","2006",2761,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","VNM","Viet Nam","2006","2006",2761,,
"4","Moyen-Orient et Afrique du Nord","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","YEM","Yémen","2006","2006",3454,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","YEM","Yémen","2006","2006",3454,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","ZMB","Zambie","2006","2006",1650,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","ECO_5","Revenu estimé du travail (PPA US$), hommes","ZMB","Zambie","2006","2006",1650,,
"1","Asie de l'Est et Pacifique","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","AUS","Australie","2006","2006",0.73,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","AUS","Australie","2006","2006",0.73,,
"7","Europe","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","AUT","Autriche","2006","2006",0.4,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","AUT","Autriche","2006","2006",0.4,,
"7","Europe","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","BEL","Belgique","2006","2006",0.52,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","BEL","Belgique","2006","2006",0.52,,
"8","Amérique du Nord","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","CAN","Canada","2006","2006",0.65,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","CAN","Canada","2006","2006",0.65,,
"7","Europe","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","DNK","Danemark","2006","2006",0.74,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","DNK","Danemark","2006","2006",0.74,,
"7","Europe","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","FIN","Finlande","2006","2006",0.72,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","FIN","Finlande","2006","2006",0.72,,
"7","Europe","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","FRA","France","2006","2006",0.62,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","FRA","France","2006","2006",0.62,,
"7","Europe","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","DEU","Allemagne","2006","2006",0.61,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","DEU","Allemagne","2006","2006",0.61,,
"7","Europe","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","GRC","Grèce","2006","2006",0.53,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","GRC","Grèce","2006","2006",0.53,,
"7","Europe","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","ISL","Islande","2006","2006",0.73,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","ISL","Islande","2006","2006",0.73,,
"7","Europe","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","IRL","Irlande","2006","2006",0.58,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","IRL","Irlande","2006","2006",0.58,,
"7","Europe","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","ITA","Italie","2006","2006",0.49,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","ITA","Italie","2006","2006",0.49,,
"1","Asie de l'Est et Pacifique","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","JPN","Japon","2006","2006",0.46,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","JPN","Japon","2006","2006",0.46,,
"1","Asie de l'Est et Pacifique","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","KOR","Corée","2006","2006",0.52,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","KOR","Corée","2006","2006",0.52,,
"7","Europe","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","LUX","Luxembourg","2006","2006",0.55,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","LUX","Luxembourg","2006","2006",0.55,,
"7","Europe","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","NLD","Pays-Bas","2006","2006",0.66,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","NLD","Pays-Bas","2006","2006",0.66,,
"1","Asie de l'Est et Pacifique","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","NZL","Nouvelle-Zélande","2006","2006",0.72,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","NZL","Nouvelle-Zélande","2006","2006",0.72,,
"7","Europe","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","NOR","Norvège","2006","2006",0.79,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","NOR","Norvège","2006","2006",0.79,,
"7","Europe","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","PRT","Portugal","2006","2006",0.61,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","PRT","Portugal","2006","2006",0.61,,
"7","Europe","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","ESP","Espagne","2006","2006",0.53,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","ESP","Espagne","2006","2006",0.53,,
"7","Europe","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","SWE","Suède","2006","2006",0.84,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","SWE","Suède","2006","2006",0.84,,
"7","Europe","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","CHE","Suisse","2006","2006",0.66,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","CHE","Suisse","2006","2006",0.66,,
"7","Europe","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","GBR","Royaume-Uni","2006","2006",0.7,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","GBR","Royaume-Uni","2006","2006",0.7,,
"8","Amérique du Nord","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","USA","États-Unis","2006","2006",0.64,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","USA","États-Unis","2006","2006",0.64,,
"4","Moyen-Orient et Afrique du Nord","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","BHR","Bahreïn","2006","2006",0.43,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","BHR","Bahreïn","2006","2006",0.43,,
"1","Asie de l'Est et Pacifique","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","HKG","Hong Kong, Chine","2006","2006",0.78,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","HKG","Hong Kong, Chine","2006","2006",0.78,,
"4","Moyen-Orient et Afrique du Nord","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","ISR","Israël","2006","2006",0.67,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","ISR","Israël","2006","2006",0.67,,
"4","Moyen-Orient et Afrique du Nord","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","KWT","Koweït","2006","2006",0.4,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","KWT","Koweït","2006","2006",0.4,,
"7","Europe","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","MLT","Malte","2006","2006",0.53,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","MLT","Malte","2006","2006",0.53,,
"1","Asie de l'Est et Pacifique","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","SGP","Singapour","2006","2006",0.52,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","SGP","Singapour","2006","2006",0.52,,
"3","Europe et Asie Centrale","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","SVN","Slovénie","2006","2006",0.62,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","SVN","Slovénie","2006","2006",0.62,,
"4","Moyen-Orient et Afrique du Nord","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","ARE","Émirats arabes unis","2006","2006",0.25,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","ECO_6","Ratio du revenu salarié des femmes/hommes","ARE","Émirats arabes unis","2006","2006",0.25,,
"3","Europe et Asie Centrale","2","Pays à revenu moyen haut (PRMH)","ECO_6","Ratio du revenu salarié des femmes/hommes","CZE","République tchèque","2006","2006",0.6,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","ECO_6","Ratio du revenu salarié des femmes/hommes","CZE","République tchèque","2006","2006",0.6,,
"3","Europe et Asie Centrale","2","Pays à revenu moyen haut (PRMH)","ECO_6","Ratio du revenu salarié des femmes/hommes","HUN","Hongrie","2006","2006",0.67,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","ECO_6","Ratio du revenu salarié des femmes/hommes","HUN","Hongrie","2006","2006",0.67,,
"2","Amérique latine et Caraïbes","2","Pays à revenu moyen haut (PRMH)","ECO_6","Ratio du revenu salarié des femmes/hommes","MEX","Mexique","2006","2006",0.42,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","ECO_6","Ratio du revenu salarié des femmes/hommes","MEX","Mexique","2006","2006",0.42,,
"3","Europe et Asie Centrale","2","Pays à revenu moyen haut (PRMH)","ECO_6","Ratio du revenu salarié des femmes/hommes","POL","Pologne","2006","2006",0.6,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","ECO_6","Ratio du revenu salarié des femmes/hommes","POL","Pologne","2006","2006",0.6,,
"3","Europe et Asie Centrale","2","Pays à revenu moyen haut (PRMH)","ECO_6","Ratio du revenu salarié des femmes/hommes","SVK","République slovaque","2006","2006",0.59,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","ECO_6","Ratio du revenu salarié des femmes/hommes","SVK","République slovaque","2006","2006",0.59,,
"2","Amérique latine et Caraïbes","2","Pays à revenu moyen haut (PRMH)","ECO_6","Ratio du revenu salarié des femmes/hommes","ARG","Argentine","2006","2006",0.56,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","ECO_6","Ratio du revenu salarié des femmes/hommes","ARG","Argentine","2006","2006",0.56,,
"6","Afrique sub-saharienne","2","Pays à revenu moyen haut (PRMH)","ECO_6","Ratio du revenu salarié des femmes/hommes","BWA","Botswana","2006","2006",0.67,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","ECO_6","Ratio du revenu salarié des femmes/hommes","BWA","Botswana","2006","2006",0.67,,
"2","Amérique latine et Caraïbes","2","Pays à revenu moyen haut (PRMH)","ECO_6","Ratio du revenu salarié des femmes/hommes","CHL","Chili","2006","2006",0.41,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","ECO_6","Ratio du revenu salarié des femmes/hommes","CHL","Chili","2006","2006",0.41,,
"2","Amérique latine et Caraïbes","2","Pays à revenu moyen haut (PRMH)","ECO_6","Ratio du revenu salarié des femmes/hommes","CRI","Costa Rica","2006","2006",0.56,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","ECO_6","Ratio du revenu salarié des femmes/hommes","CRI","Costa Rica","2006","2006",0.56,,
"3","Europe et Asie Centrale","2","Pays à revenu moyen haut (PRMH)","ECO_6","Ratio du revenu salarié des femmes/hommes","HRV","Croatie","2006","2006",0.69,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","ECO_6","Ratio du revenu salarié des femmes/hommes","HRV","Croatie","2006","2006",0.69,,
"3","Europe et Asie Centrale","2","Pays à revenu moyen haut (PRMH)","ECO_6","Ratio du revenu salarié des femmes/hommes","EST","Estonie","2006","2006",0.63,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","ECO_6","Ratio du revenu salarié des femmes/hommes","EST","Estonie","2006","2006",0.63,,
"6","Afrique sub-saharienne","2","Pays à revenu moyen haut (PRMH)","ECO_6","Ratio du revenu salarié des femmes/hommes","GAB","Gabon","2006","2006",0.58,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","ECO_6","Ratio du revenu salarié des femmes/hommes","GAB","Gabon","2006","2006",0.58,,
