IND,Indicateur,LOCATION,Pays,YEAR,Année,Value,SEX,EDU
EDU_1_2,Taux d'alphabétisation,MOZ,Mozambique,2007,2007,57.1507,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,NPL,Népal,2007,2007,70.2773,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,NPL,Népal,2007,2007,70.2773,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,NGA,Nigéria,2007,2007,80.0796,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,NGA,Nigéria,2007,2007,80.0796,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,PNG,Papouasie-Nouvelle-Guinée,2007,2007,62.1415,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,PNG,Papouasie-Nouvelle-Guinée,2007,2007,62.1415,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,SLE,Sierra_Leone,2007,2007,50.0013,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,SLE,Sierra_Leone,2007,2007,50.0013,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,TJK,Tadjikistan,2007,2007,99.7724,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,TJK,Tadjikistan,2007,2007,99.7724,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,TZA,Tanzanie,2007,2007,78.9581,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,TZA,Tanzanie,2007,2007,78.9581,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,UGA,Ouganda,2007,2007,81.7898,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,UGA,Ouganda,2007,2007,81.7898,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,YEM,Yémen,2007,2007,77.0371,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,YEM,Yémen,2007,2007,77.0371,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,ZMB,Zambie,2007,2007,80.7546,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,ZMB,Zambie,2007,2007,80.7546,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,ZWE,Zimbabwe,2007,2007,94.0702,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,ZWE,Zimbabwe,2007,2007,94.0702,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,GRC,Grèce,2007,2007,98.215,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,GRC,Grèce,2007,2007,98.215,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,HUN,Hongrie,2007,2007,98.9826,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,HUN,Hongrie,2007,2007,98.9826,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,ITA,Italie,2007,2007,99.1248,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,ITA,Italie,2007,2007,99.1248,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,MEX,Mexique,2007,2007,94.441514,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,MEX,Mexique,2007,2007,94.441514,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,POL,Pologne,2007,2007,99.6158,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,POL,Pologne,2007,2007,99.6158,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,PRT,Portugal,2007,2007,96.5767,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,PRT,Portugal,2007,2007,96.5767,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,ESP,Espagne,2007,2007,98.633458,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,ESP,Espagne,2007,2007,98.633458,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,TUR,Turquie,2007,2007,96.201856,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,TUR,Turquie,2007,2007,96.201856,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,ALB,Albanie,2007,2007,99.3251,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,ALB,Albanie,2007,2007,99.3251,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,DZA,Algérie,2007,2007,84.2718,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,DZA,Algérie,2007,2007,84.2718,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,ARG,Argentine,2007,2007,97.6093,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,ARG,Argentine,2007,2007,97.6093,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,ARM,Arménie,2007,2007,99.6824,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,ARM,Arménie,2007,2007,99.6824,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,AZE,Azerbaïdjan,2007,2007,99.799837,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,AZE,Azerbaïdjan,2007,2007,99.799837,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,BHR,Bahreïn,2007,2007,90.3581,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,BHR,Bahreïn,2007,2007,90.3581,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,BGD,Bangladesh,2007,2007,58.6746,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,BGD,Bangladesh,2007,2007,58.6746,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,BLR,Bélarus,2007,2007,99.7912,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,BLR,Bélarus,2007,2007,99.7912,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,BEN,Bénin,2007,2007,53.1244,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,BEN,Bénin,2007,2007,53.1244,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,BOL,Bolivie,2007,2007,96.036257,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,BOL,Bolivie,2007,2007,96.036257,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,BWA,Botswana,2007,2007,82.7908,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,BWA,Botswana,2007,2007,82.7908,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,BRA,Brésil,2007,2007,89.772141,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,BRA,Brésil,2007,2007,89.772141,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,BGR,Bulgarie,2007,2007,98.6441,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,BGR,Bulgarie,2007,2007,98.6441,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,BFA,Burkina_Faso,2007,2007,36.680667,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,BFA,Burkina_Faso,2007,2007,36.680667,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,KHM,Cambodge,2007,2007,85.8248,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,KHM,Cambodge,2007,2007,85.8248,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,TCD,Tchad,2007,2007,43.0393,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,TCD,Tchad,2007,2007,43.0393,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,CHL,Chili,2007,2007,96.5851,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,CHL,Chili,2007,2007,96.5851,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,CHN,Chine_(République_populaire_de),2007,2007,96.4602,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,CHN,Chine_(République_populaire_de),2007,2007,96.4602,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,COL,Colombie,2007,2007,92.429701,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,COL,Colombie,2007,2007,92.429701,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,CRI,Costa_Rica,2007,2007,95.7305,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,CRI,Costa_Rica,2007,2007,95.7305,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,HRV,Croatie,2007,2007,99.462,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,HRV,Croatie,2007,2007,99.462,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,CUB,Cuba,2007,2007,99.8058,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,CUB,Cuba,2007,2007,99.8058,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,DOM,République_dominicaine,2007,2007,88.7781,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,DOM,République_dominicaine,2007,2007,88.7781,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,ECU,Équateur,2007,2007,87.259364,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,ECU,Équateur,2007,2007,87.259364,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,SLV,El_Salvador,2007,2007,84.864069,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,SLV,El_Salvador,2007,2007,84.864069,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,EST,Estonie,2007,2007,99.7672,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,EST,Estonie,2007,2007,99.7672,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,GAB,Gabon,2007,2007,90.1947,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,GAB,Gabon,2007,2007,90.1947,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,GHA,Ghana,2007,2007,71.6884,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,GHA,Ghana,2007,2007,71.6884,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,GTM,Guatemala,2007,2007,78.9642,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,GTM,Guatemala,2007,2007,78.9642,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,HND,Honduras,2007,2007,83.746025,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,HND,Honduras,2007,2007,83.746025,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,IND,Inde,2007,2007,76.88,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,IND,Inde,2007,2007,76.88,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,JAM,Jamaïque,2007,2007,80.5404,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,JAM,Jamaïque,2007,2007,80.5404,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,KAZ,Kazakhstan,2007,2007,99.7842,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,KAZ,Kazakhstan,2007,2007,99.7842,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,KWT,Koweït,2007,2007,95.151175,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,KWT,Koweït,2007,2007,95.151175,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,KGZ,Kirghizistan,2007,2007,99.5074,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,KGZ,Kirghizistan,2007,2007,99.5074,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,LVA,Lettonie,2007,2007,99.7731,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,LVA,Lettonie,2007,2007,99.7731,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,LBN,Liban,2007,2007,93.378943,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,LBN,Liban,2007,2007,93.378943,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,LBR,Libéria,2007,2007,60.238,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,LBR,Libéria,2007,2007,60.238,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,LBY,Libye,2007,2007,94.4531,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,LBY,Libye,2007,2007,94.4531,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,LTU,Lituanie,2007,2007,99.6628,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,LTU,Lituanie,2007,2007,99.6628,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,MKD,Ex-République_yougoslave_de_Macédoine,2007,2007,98.5956,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,MKD,Ex-République_yougoslave_de_Macédoine,2007,2007,98.5956,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,MWI,Malawi,2007,2007,79.2347,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,MWI,Malawi,2007,2007,79.2347,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,MYS,Malaisie,2007,2007,94.186,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,MYS,Malaisie,2007,2007,94.186,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,MRT,Mauritanie,2007,2007,63.302,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,MRT,Mauritanie,2007,2007,63.302,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,MUS,Maurice,2007,2007,90.2048,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,MUS,Maurice,2007,2007,90.2048,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,MDA,Moldova,2007,2007,99.6267,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,MDA,Moldova,2007,2007,99.6267,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,MNG,Mongolie,2007,2007,96.8207,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,MNG,Mongolie,2007,2007,96.8207,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,MAR,Maroc,2007,2007,68.7202,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,MAR,Maroc,2007,2007,68.7202,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,MOZ,Mozambique,2007,2007,57.1507,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,MOZ,Mozambique,2007,2007,57.1507,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,NAM,Namibie,2007,2007,88.5819,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,NAM,Namibie,2007,2007,88.5819,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,NPL,Népal,2007,2007,70.2773,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,NPL,Népal,2007,2007,70.2773,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,NGA,Nigéria,2007,2007,80.0796,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,NGA,Nigéria,2007,2007,80.0796,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,PSE,AutoritT_palestinienne_ou_Cisjordanie_et_bande_de_Gaza,2007,2007,97.193941,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,PSE,AutoritT_palestinienne_ou_Cisjordanie_et_bande_de_Gaza,2007,2007,97.193941,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,OMN,Oman,2007,2007,89.3609,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,OMN,Oman,2007,2007,89.3609,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,PAN,Panama,2007,2007,94.0162,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,PAN,Panama,2007,2007,94.0162,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,PNG,Papouasie-Nouvelle-Guinée,2007,2007,62.1415,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,PNG,Papouasie-Nouvelle-Guinée,2007,2007,62.1415,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,PRY,Paraguay,2007,2007,95.712385,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,PRY,Paraguay,2007,2007,95.712385,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,PER,Pérou,2007,2007,94.85703,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,PER,Pérou,2007,2007,94.85703,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,PHL,Philippines,2007,2007,93.1244,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,PHL,Philippines,2007,2007,93.1244,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,ROU,Roumanie,2007,2007,98.3321,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,ROU,Roumanie,2007,2007,98.3321,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,RUS,Russie,2007,2007,99.7001,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,RUS,Russie,2007,2007,99.7001,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,SAU,Arabie_saoudite,2007,2007,89.0601,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,SAU,Arabie_saoudite,2007,2007,89.0601,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,SLE,Sierra_Leone,2007,2007,50.0013,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,SLE,Sierra_Leone,2007,2007,50.0013,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,SGP,Singapour,2007,2007,97.2877,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,SGP,Singapour,2007,2007,97.2877,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,SVN,Slovénie,2007,2007,99.7141,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,SVN,Slovénie,2007,2007,99.7141,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,ZAF,Afrique_du_Sud,2007,2007,88.8842,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,ZAF,Afrique_du_Sud,2007,2007,88.8842,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,SYR,République_arabe_syrienne,2007,2007,89.7126,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,SYR,République_arabe_syrienne,2007,2007,89.7126,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,TJK,Tadjikistan,2007,2007,99.7724,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,TJK,Tadjikistan,2007,2007,99.7724,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,TZA,Tanzanie,2007,2007,78.9581,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,TZA,Tanzanie,2007,2007,78.9581,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,THA,Thaïlande,2007,2007,95.8804,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,THA,Thaïlande,2007,2007,95.8804,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,TTO,Trinité-et-Tobago,2007,2007,99.0947,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,TTO,Trinité-et-Tobago,2007,2007,99.0947,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,TUN,Tunisie,2007,2007,86.3758,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,TUN,Tunisie,2007,2007,86.3758,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,TKM,Turkménistan,2007,2007,99.6949,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,TKM,Turkménistan,2007,2007,99.6949,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,UGA,Ouganda,2007,2007,81.7898,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,UGA,Ouganda,2007,2007,81.7898,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,UKR,Ukraine,2007,2007,99.7853,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,UKR,Ukraine,2007,2007,99.7853,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,URY,Uruguay,2007,2007,97.421692,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,URY,Uruguay,2007,2007,97.421692,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,VEN,Venezuela,2007,2007,95.381733,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,VEN,Venezuela,2007,2007,95.381733,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,YEM,Yémen,2007,2007,77.0371,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,YEM,Yémen,2007,2007,77.0371,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,ZMB,Zambie,2007,2007,80.7546,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,ZMB,Zambie,2007,2007,80.7546,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,ZWE,Zimbabwe,2007,2007,94.0702,MEN,EDU_1_2
EDU_1_2,Taux d'alphabétisation,ZWE,Zimbabwe,2007,2007,94.0702,MEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,GRC,Grèce,2007,2007,99.2733,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,GRC,Grèce,2007,2007,99.2733,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ITA,Italie,2007,2007,99.8927,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ITA,Italie,2007,2007,99.8927,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,PRT,Portugal,2007,2007,99.6925,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,PRT,Portugal,2007,2007,99.6925,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ESP,Espagne,2007,2007,99.558109,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ESP,Espagne,2007,2007,99.558109,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BHR,Bahreïn,2007,2007,99.7972,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BHR,Bahreïn,2007,2007,99.7972,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,KWT,Koweït,2007,2007,98.507793,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,KWT,Koweït,2007,2007,98.507793,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,SGP,Singapour,2007,2007,99.7874,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,SGP,Singapour,2007,2007,99.7874,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,SVN,Slovénie,2007,2007,99.8869,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,SVN,Slovénie,2007,2007,99.8869,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,HUN,Hongrie,2007,2007,98.9138,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,HUN,Hongrie,2007,2007,98.9138,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MEX,Mexique,2007,2007,98.116114,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MEX,Mexique,2007,2007,98.116114,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,POL,Pologne,2007,2007,99.2067,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,POL,Pologne,2007,2007,99.2067,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ARG,Argentine,2007,2007,99.3081,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,ARG,Argentine,2007,2007,99.3081,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BWA,Botswana,2007,2007,95.3129,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,BWA,Botswana,2007,2007,95.3129,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,CHL,Chili,2007,2007,99.2222,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,CHL,Chili,2007,2007,99.2222,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,CRI,Costa Rica,2007,2007,98.4619,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,CRI,Costa Rica,2007,2007,98.4619,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,HRV,Croatie,2007,2007,99.6624,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,HRV,Croatie,2007,2007,99.6624,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,EST,Estonie,2007,2007,99.8411,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,EST,Estonie,2007,2007,99.8411,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,GAB,Gabon,2007,2007,95.9435,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,GAB,Gabon,2007,2007,95.9435,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,LVA,Lettonie,2007,2007,99.7636,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,LVA,Lettonie,2007,2007,99.7636,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,LBN,Liban,2007,2007,99.082298,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,LBN,Liban,2007,2007,99.082298,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,LBY,Libye,2007,2007,97.9985,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,LBY,Libye,2007,2007,97.9985,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,LTU,Lituanie,2007,2007,99.7789,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,LTU,Lituanie,2007,2007,99.7789,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MYS,Malaisie,2007,2007,98.3786,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MYS,Malaisie,2007,2007,98.3786,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MUS,Maurice,2007,2007,97.2145,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,MUS,Maurice,2007,2007,97.2145,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,OMN,Oman,2007,2007,97.891,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,OMN,Oman,2007,2007,97.891,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,PAN,Panama,2007,2007,96.1416,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,PAN,Panama,2007,2007,96.1416,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,SAU,Arabie saoudite,2007,2007,95.8553,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,SAU,Arabie saoudite,2007,2007,95.8553,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,TTO,Trinité-et-Tobago,2007,2007,99.5132,WOMEN,EDU_1_2
EDU_4_5,Taux d'alphabétisation des jeunes,TTO,Trinité-et-Tobago,2007,2007,99.5132,WOMEN,EDU_1_2
