"COU","Pays","IND","Indicator","YEAR","Année","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NOR","Norvège","COMP_D2_ESC","Average employers'social contributions of central government senior managers, D2 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,31363.3,,
"NOR","Norvège","COMP_D2_WT","Average working time correction of central government senior managers, D2 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,21163.06,,
"NOR","Norvège","RCD1_GDP","Average annual compensation of central government senior officials, D1 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,3.17,,
"NOR","Norvège","RCD2_GDP","Average annual compensation of central government senior officials, D2 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,2.31,,
"NOR","Norvège","COMP_D3","Average annual compensation of central government middle managers, D3 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,140162.07,,
"NOR","Norvège","COMP_D3_WS","Average wages and salaries of central government middle managers, D3 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,93460.38,,
"NOR","Norvège","COMP_D3_ESC","Average employers'social contributions of central government middle managers, D3 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,27885.41,,
"NOR","Norvège","COMP_D3_WT","Average working time correction of central government middle managers, D3 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,18816.28,,
"NOR","Norvège","COMP_D4","Average annual compensation of central government middle managers, D4 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,102357.64,,
"NOR","Norvège","COMP_D4_WS","Average wages and salaries of central government middle managers, D4 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,68252.3,,
"NOR","Norvège","COMP_D4_ESC","Average employers'social contributions of central government middle managers, D4 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,20364.17,,
"NOR","Norvège","COMP_D4_WT","Average working time correction of central government middle managers, D4 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,13741.16,,
"NOR","Norvège","RCD3_GDP","Average annual compensation of central government middle officials, D3 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,2.06,,
"NOR","Norvège","RCD4_GDP","Average annual compensation of central government middle officials, D4 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,1.5,,
"NOR","Norvège","COMP_SP","Average annual compensation of senior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,102057.77,,
"NOR","Norvège","COMP_SP_WS","Average wages and salaries of senior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,63799.08,,
"NOR","Norvège","COMP_SP_ESC","Average employers'social contributions of senior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,19035.48,,
"NOR","Norvège","COMP_SP_WT","Average working time correction of senior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,19223.21,,
"NOR","Norvège","COMP_JP","Average annual compensation of junior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,80707.7,,
"NOR","Norvège","COMP_JP_WS","Average wages and salaries of junior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,50452.57,,
"NOR","Norvège","COMP_JP_ESC","Average employers'social contributions of junior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,15053.34,,
"NOR","Norvège","COMP_JP_WT","Average working time correction of junior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,15201.79,,
"NOR","Norvège","RCSP_GDP","Average annual compensation of senior professionals in central government, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,1.4,,
"NOR","Norvège","RCJP_GDP","Average annual compensation of junior professionals in central government, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,1.11,,
"NOR","Norvège","COMP_SEC","Average annual compensation of employees in secretarial positions, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,76923.13,,
"NOR","Norvège","COMP_SEC_WS","Average wages and salaries of employees in secretarial positions, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,48086.73,,
"NOR","Norvège","COMP_SEC_ESC","Average employers'social contributions of employees in secretarial positions, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,14347.45,,
"NOR","Norvège","COMP_SEC_WT","Average working time correction of employees in secretarial positions, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,14488.95,,
"NOR","Norvège","RCSEC_GDP","Average annual compensation of employees in secretarial positions, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,1.06,,
"NOR","Norvège","COMP_PI_DET","Average annual compensation of employees in service delivery occupations, police inspectors and detectives, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,119135.65,,
"NOR","Norvège","COMP_PO","Average annual compensation of employees in service delivery occupations, police officers, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,93359.6,,
"NOR","Norvège","COMP_CI","Average annual compensation of employees in service delivery occupations, customs inspectors, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,72298.68,,
"NOR","Norvège","RCPI_DET_GDP","Average annual compensation of central government police inspectors and detectives relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,1.64,,
"NOR","Norvège","RCPO_GDP","Average annual compensation of central government police officers relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,1.28,,
"NOR","Norvège","RCCI_GDP","Average annual compensation of central government customs inspectors relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,0.99,,
"NOR","Norvège","TS_15Y_LE","Teachers' salaries in public institutions, 15 years of experience, lower secondary education, USD PPP","2014","2014","USD","Dollar des États-Unis","0","Unités",,,44136,,
"NOR","Norvège","TS_SS_LE","Teachers' starting salaries in public institutions, lower secondary education, USD PPP","2014","2014","USD","Dollar des États-Unis","0","Unités",,,40815,,
"NOR","Norvège","TS_TS_LE","Teachers' top of scale salaries in public institutions, lower secondary education, USD PPP","2014","2014","USD","Dollar des États-Unis","0","Unités",,,48227,,
"NOR","Norvège","RTS_TEW","Ratio of teachers’ salaries to the earnings of tertiary-educated workers","2014","2014","RATIO","Ratio","0","Unités",,,0.64,,
"POL","Pologne","EMP_AGE_18_34","Share of people employed in the central government aged 18-34 years old","2015","2015","PER","Personnes","0","Unités",,,6.21,,
"POL","Pologne","EMP_AGE_35_44","Share of people employed in the central government aged 35-54 years old","2015","2015","PER","Personnes","0","Unités",,,60.87,,
"POL","Pologne","EMP_AGE_55","Share of people employed in the central government aged 55 years or older","2010","2010","PER","Personnes","0","Unités",,,30.32,,
"POL","Pologne","EMP_AGE_55","Share of people employed in the central government aged 55 years or older","2015","2015","PER","Personnes","0","Unités",,,32.93,,
"POL","Pologne","EMP_AGE_55S","Share of people employed in the central government aged 55 years or older, senior managers","2015","2015","PER","Personnes","0","Unités",,,36.91,,
"POL","Pologne","EMP_AGE_55P","Share of people employed in the central government aged 55 years or older, professionals","2015","2015","PER","Personnes","0","Unités",,,31.85,,
"POL","Pologne","EMPWPS","Share of public employment filled by women","2009","2009","PER","Personnes","0","Unités",,,58.23,,
"POL","Pologne","EMPWPS","Share of public employment filled by women","2015","2015","PER","Personnes","0","Unités",,,60.74,,
"POL","Pologne","EMPLWTOT","Share of employed women in total employment","2009","2009","PER","Personnes","0","Unités",,,45.04,,
"POL","Pologne","EMPLWTOT","Share of employed women in total employment","2015","2015","PER","Personnes","0","Unités",,,44.87,,
"POL","Pologne","EMPWCG","Share of central government employment filled by women","2015","2015","PER","Personnes","0","Unités",,,69.34,,
"POL","Pologne","EMPW_SM","Share of central government employment filled by women by occupation groups, senior management","2010","2010","PER","Personnes","0","Unités",,,46.46,,
"POL","Pologne","EMPW_SM","Share of central government employment filled by women by occupation groups, senior management","2015","2015","PER","Personnes","0","Unités",,,50.52,,
"POL","Pologne","EMPW_MM","Share of central government employment filled by women by occupation groups, middle management","2015","2015","PER","Personnes","0","Unités",,,62.07,,
"POL","Pologne","EMPW_P","Share of central government employment filled by women by occupation groups, professionals","2015","2015","PER","Personnes","0","Unités",,,70.47,,
"POL","Pologne","EMPW_PARL","Share of women parliamentarians","2015","2015","PC","Pourcentage","0","Unités",,,24.1,,
"POL","Pologne","EMPW_MIN","Share of women ministers","2015","2015","PC","Pourcentage","0","Unités",,,27.8,,
"POL","Pologne","EMPW_PJ","Share of professional judges that are women","2012","2012","PC","Pourcentage","0","Unités",,,63,,
"POL","Pologne","EMPW_CFI","Share of women in courts of first instance","2014","2014","PC","Pourcentage","0","Unités",,,64,,
"POL","Pologne","EMPW_AC","Share of women in appeal courts","2014","2014","PC","Pourcentage","0","Unités",,,54,,
"POL","Pologne","TS_15Y_LE","Teachers' salaries in public institutions, 15 years of experience, lower secondary education, USD PPP","2014","2014","USD","Dollar des États-Unis","0","Unités",,,24828,,
"POL","Pologne","TS_SS_LE","Teachers' starting salaries in public institutions, lower secondary education, USD PPP","2014","2014","USD","Dollar des États-Unis","0","Unités",,,15135,,
"POL","Pologne","TS_TS_LE","Teachers' top of scale salaries in public institutions, lower secondary education, USD PPP","2014","2014","USD","Dollar des États-Unis","0","Unités",,,25882,,
"POL","Pologne","RTS_TEW","Ratio of teachers’ salaries to the earnings of tertiary-educated workers","2014","2014","RATIO","Ratio","0","Unités",,,0.68,,
"PRT","Portugal","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2007","2007","PC","Pourcentage","0","Unités",,,14.49,,
"PRT","Portugal","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2008","2008","PC","Pourcentage","0","Unités",,,14.41,,
"PRT","Portugal","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2009","2009","PC","Pourcentage","0","Unités",,,14.95,,
"PRT","Portugal","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2010","2010","PC","Pourcentage","0","Unités",,,15.19,,
"PRT","Portugal","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2011","2011","PC","Pourcentage","0","Unités",,,15.04,,
"PRT","Portugal","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2012","2012","PC","Pourcentage","0","Unités",,,15.5,,
"PRT","Portugal","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2013","2013","PC","Pourcentage","0","Unités",,,15.62,,
"PRT","Portugal","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2014","2014","PC","Pourcentage","0","Unités",,,15.16,,
"PRT","Portugal","EMPGG","Employment in general government","2007","2007","PER","Personnes","3","Milliers",,,733.46,,
"PRT","Portugal","EMPGG","Employment in general government","2008","2008","PER","Personnes","3","Milliers",,,732.05,,
"PRT","Portugal","EMPGG","Employment in general government","2009","2009","PER","Personnes","3","Milliers",,,738.94,,
"PRT","Portugal","EMPGG","Employment in general government","2010","2010","PER","Personnes","3","Milliers",,,739.95,,
"PRT","Portugal","EMPGG","Employment in general government","2011","2011","PER","Personnes","3","Milliers",,,718.28,,
"PRT","Portugal","EMPGG","Employment in general government","2012","2012","PER","Personnes","3","Milliers",,,710.35,,
"PRT","Portugal","EMPGG","Employment in general government","2013","2013","PER","Personnes","3","Milliers",,,695.04,,
"PRT","Portugal","EMPGG","Employment in general government","2014","2014","PER","Personnes","3","Milliers",,,683.95,,
"PRT","Portugal","DGEM_S1311","Central government employment as a percentage of general government employment","2014","2014","PER","Personnes","0","Unités",,,75.76,,
"PRT","Portugal","DGEM_SNG","Sub-central government employment as a percentage of general government employment","2014","2014","PER","Personnes","0","Unités",,,22.6,,
"PRT","Portugal","DGEM_S1314","Social security government employment as a percentage of general government employment","2014","2014","PER","Personnes","0","Unités",,,1.6,,
"PRT","Portugal","EMP_AGE_18_34","Share of people employed in the central government aged 18-34 years old","2015","2015","PER","Personnes","0","Unités",,,12.55,,
"PRT","Portugal","EMP_AGE_35_44","Share of people employed in the central government aged 35-54 years old","2015","2015","PER","Personnes","0","Unités",,,67.9,,
"PRT","Portugal","EMP_AGE_55","Share of people employed in the central government aged 55 years or older","2010","2010","PER","Personnes","0","Unités",,,17.05,,
"PRT","Portugal","EMP_AGE_55","Share of people employed in the central government aged 55 years or older","2015","2015","PER","Personnes","0","Unités",,,19.55,,
"PRT","Portugal","EMP_AGE_55S","Share of people employed in the central government aged 55 years or older, senior managers","2015","2015","PER","Personnes","0","Unités",,,41.82,,
"PRT","Portugal","EMP_AGE_55P","Share of people employed in the central government aged 55 years or older, professionals","2015","2015","PER","Personnes","0","Unités",,,18.32,,
"PRT","Portugal","EMPWPS","Share of public employment filled by women","2015","2015","PER","Personnes","0","Unités",,,57.64,,
"PRT","Portugal","EMPLWTOT","Share of employed women in total employment","2015","2015","PER","Personnes","0","Unités",,,48.68,,
"PRT","Portugal","EMPWCG","Share of central government employment filled by women","2015","2015","PER","Personnes","0","Unités",,,65.72,,
"PRT","Portugal","EMPW_SM","Share of central government employment filled by women by occupation groups, senior management","2010","2010","PER","Personnes","0","Unités",,,36.74,,
"PRT","Portugal","EMPW_SM","Share of central government employment filled by women by occupation groups, senior management","2015","2015","PER","Personnes","0","Unités",,,33.77,,
"PRT","Portugal","EMPW_MM","Share of central government employment filled by women by occupation groups, middle management","2015","2015","PER","Personnes","0","Unités",,,56.18,,
"PRT","Portugal","EMPW_P","Share of central government employment filled by women by occupation groups, professionals","2015","2015","PER","Personnes","0","Unités",,,67.92,,
"PRT","Portugal","EMPW_PARL","Share of women parliamentarians","2015","2015","PC","Pourcentage","0","Unités",,,31.3,,
"PRT","Portugal","EMPW_MIN","Share of women ministers","2015","2015","PC","Pourcentage","0","Unités",,,28.6,,
"PRT","Portugal","EMPW_PJ","Share of professional judges that are women","2012","2012","PC","Pourcentage","0","Unités",,,57,,
"PRT","Portugal","EMPW_PJ","Share of professional judges that are women","2014","2014","PC","Pourcentage","0","Unités",,,58,,
"PRT","Portugal","EMPW_CFI","Share of women in courts of first instance","2014","2014","PC","Pourcentage","0","Unités",,,67,,
"PRT","Portugal","EMPW_AC","Share of women in appeal courts","2014","2014","PC","Pourcentage","0","Unités",,,38,,
"PRT","Portugal","EMPW_SC","Share of women in supreme courts","2014","2014","PC","Pourcentage","0","Unités",,,18,,
"PRT","Portugal","COMP_D1","Average annual compensation of central government senior managers, D1 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,163159.55,,
"PRT","Portugal","COMP_D1_WS","Average wages and salaries of central government senior managers, D1 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,104327.84,,
"PRT","Portugal","COMP_D1_ESC","Average employers'social contributions of central government senior managers, D1 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,39431.37,,
"PRT","Portugal","COMP_D1_WT","Average working time correction of central government senior managers, D1 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,19400.34,,
"PRT","Portugal","COMP_D2","Average annual compensation of central government senior managers, D2 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,138814.56,,
"PRT","Portugal","COMP_D2_WS","Average wages and salaries of central government senior managers, D2 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,88761.11,,
"PRT","Portugal","COMP_D2_ESC","Average employers'social contributions of central government senior managers, D2 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,33547.83,,
"PRT","Portugal","COMP_D2_WT","Average working time correction of central government senior managers, D2 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,16505.62,,
"PRT","Portugal","RCD1_GDP","Average annual compensation of central government senior officials, D1 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,5.59,,
"PRT","Portugal","RCD2_GDP","Average annual compensation of central government senior officials, D2 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,4.76,,
"PRT","Portugal","COMP_D3","Average annual compensation of central government middle managers, D3 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,109683.29,,
"PRT","Portugal","COMP_D3_WS","Average wages and salaries of central government middle managers, D3 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,70133.93,,
"PRT","Portugal","COMP_D3_ESC","Average employers'social contributions of central government middle managers, D3 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,26507.56,,
"PRT","Portugal","COMP_D3_WT","Average working time correction of central government middle managers, D3 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,13041.79,,
"PRT","Portugal","COMP_D4","Average annual compensation of central government middle managers, D4 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,92111.36,,
"PRT","Portugal","COMP_D4_WS","Average wages and salaries of central government middle managers, D4 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,58898.05,,
"PRT","Portugal","COMP_D4_ESC","Average employers'social contributions of central government middle managers, D4 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,22260.89,,
"PRT","Portugal","COMP_D4_WT","Average working time correction of central government middle managers, D4 position, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,10952.42,,
"PRT","Portugal","RCD3_GDP","Average annual compensation of central government middle officials, D3 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,3.76,,
"PRT","Portugal","RCD4_GDP","Average annual compensation of central government middle officials, D4 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,3.16,,
"PRT","Portugal","COMP_SP","Average annual compensation of senior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,54928.45,,
"PRT","Portugal","COMP_SP_WS","Average wages and salaries of senior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,35122.47,,
"PRT","Portugal","COMP_SP_ESC","Average employers'social contributions of senior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,13274.76,,
"PRT","Portugal","COMP_SP_WT","Average working time correction of senior professionals in central government, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,6531.22,,
"PRT","Portugal","RCSP_GDP","Average annual compensation of senior professionals in central government, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,1.88,,
"PRT","Portugal","COMP_SEC","Average annual compensation of employees in secretarial positions, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,30906.13,,
"PRT","Portugal","COMP_SEC_WS","Average wages and salaries of employees in secretarial positions, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,19762.06,,
"PRT","Portugal","COMP_SEC_ESC","Average employers'social contributions of employees in secretarial positions, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,7469.2,,
"PRT","Portugal","COMP_SEC_WT","Average working time correction of employees in secretarial positions, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,3674.87,,
"PRT","Portugal","RCSEC_GDP","Average annual compensation of employees in secretarial positions, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,1.06,,
"PRT","Portugal","COMP_PI_DET","Average annual compensation of employees in service delivery occupations, police inspectors and detectives, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,68933.25,,
"PRT","Portugal","COMP_PO","Average annual compensation of employees in service delivery occupations, police officers, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,49963.1,,
"PRT","Portugal","COMP_IO","Average annual compensation of employees in service delivery occupations, immigration officers, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,88394.54,,
"PRT","Portugal","COMP_CI","Average annual compensation of employees in service delivery occupations, customs inspectors, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,69109.79,,
"PRT","Portugal","COMP_TI","Average annual compensation of employees in service delivery occupations, tax inspectors, USD PPP","2015","2015","USD","Dollar des États-Unis","0","Unités",,,60908.29,,
"PRT","Portugal","RCPI_DET_GDP","Average annual compensation of central government police inspectors and detectives relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,2.36,,
"PRT","Portugal","RCPO_GDP","Average annual compensation of central government police officers relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,1.71,,
"PRT","Portugal","RCIO_GDP","Average annual compensation of central government immigration officers relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,3.03,,
"PRT","Portugal","RCCI_GDP","Average annual compensation of central government customs inspectors relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,2.37,,
"PRT","Portugal","RCTI_GDP","Average annual compensation of central government tax inspectors relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,2.09,,
"PRT","Portugal","TS_15Y_LE","Teachers' salaries in public institutions, 15 years of experience, lower secondary education, USD PPP","2014","2014","USD","Dollar des États-Unis","0","Unités",,,38166,,
"PRT","Portugal","TS_SS_LE","Teachers' starting salaries in public institutions, lower secondary education, USD PPP","2014","2014","USD","Dollar des États-Unis","0","Unités",,,31930,,
"PRT","Portugal","TS_TS_LE","Teachers' top of scale salaries in public institutions, lower secondary education, USD PPP","2014","2014","USD","Dollar des États-Unis","0","Unités",,,61047,,
"PRT","Portugal","RTS_TEW","Ratio of teachers’ salaries to the earnings of tertiary-educated workers","2014","2014","RATIO","Ratio","0","Unités",,,1.18,,
"SVK","République slovaque","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2007","2007","PC","Pourcentage","0","Unités",,,19.38,,
"SVK","République slovaque","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2008","2008","PC","Pourcentage","0","Unités",,,18.73,,
"SVK","République slovaque","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2009","2009","PC","Pourcentage","0","Unités",,,18.89,,
"SVK","République slovaque","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2010","2010","PC","Pourcentage","0","Unités",,,19.29,,
"SVK","République slovaque","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2011","2011","PC","Pourcentage","0","Unités",,,19.38,,
"SVK","République slovaque","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2012","2012","PC","Pourcentage","0","Unités",,,19.14,,
"SVK","République slovaque","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2013","2013","PC","Pourcentage","0","Unités",,,19.32,,
"SVK","République slovaque","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2014","2014","PC","Pourcentage","0","Unités",,,19.44,,
"SVK","République slovaque","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2015","2015","PC","Pourcentage","0","Unités",,,19.37,,
"SVK","République slovaque","EMPGG","Employment in general government","2007","2007","PER","Personnes","3","Milliers",,,421.85,,
"SVK","République slovaque","EMPGG","Employment in general government","2008","2008","PER","Personnes","3","Milliers",,,420.78,,
"SVK","République slovaque","EMPGG","Employment in general government","2009","2009","PER","Personnes","3","Milliers",,,416.09,,
"SVK","République slovaque","EMPGG","Employment in general government","2010","2010","PER","Personnes","3","Milliers",,,418.52,,
"SVK","République slovaque","EMPGG","Employment in general government","2011","2011","PER","Personnes","3","Milliers",,,427.99,,
"SVK","République slovaque","EMPGG","Employment in general government","2012","2012","PER","Personnes","3","Milliers",,,422.79,,
"SVK","République slovaque","EMPGG","Employment in general government","2013","2013","PER","Personnes","3","Milliers",,,423.63,,
"SVK","République slovaque","EMPGG","Employment in general government","2014","2014","PER","Personnes","3","Milliers",,,432.26,,
"SVK","République slovaque","EMPGG","Employment in general government","2015","2015","PER","Personnes","3","Milliers",,,439.19,,
"SVK","République slovaque","DGEM_S1311","Central government employment as a percentage of general government employment","2009","2009","PER","Personnes","0","Unités",,,50.45,,
"SVK","République slovaque","DGEM_S1311","Central government employment as a percentage of general government employment","2014","2014","PER","Personnes","0","Unités",,,52.25,,
"SVK","République slovaque","DGEM_SNG","Sub-central government employment as a percentage of general government employment","2014","2014","PER","Personnes","0","Unités",,,46.06,,
"SVK","République slovaque","DGEM_S1314","Social security government employment as a percentage of general government employment","2014","2014","PER","Personnes","0","Unités",,,1.69,,
"SVK","République slovaque","EMP_AGE_18_34","Share of people employed in the central government aged 18-34 years old","2015","2015","PER","Personnes","0","Unités",,,21.24,,
"SVK","République slovaque","EMP_AGE_35_44","Share of people employed in the central government aged 35-54 years old","2015","2015","PER","Personnes","0","Unités",,,55.45,,
"SVK","République slovaque","EMP_AGE_55","Share of people employed in the central government aged 55 years or older","2015","2015","PER","Personnes","0","Unités",,,23.31,,
"SVK","République slovaque","EMP_AGE_55S","Share of people employed in the central government aged 55 years or older, senior managers","2015","2015","PER","Personnes","0","Unités",,,36.96,,
"SVK","République slovaque","EMP_AGE_55P","Share of people employed in the central government aged 55 years or older, professionals","2015","2015","PER","Personnes","0","Unités",,,21.61,,
"SVK","République slovaque","EMPWPS","Share of public employment filled by women","2009","2009","PER","Personnes","0","Unités",,,58.44,,
"SVK","République slovaque","EMPWPS","Share of public employment filled by women","2015","2015","PER","Personnes","0","Unités",,,59.69,,
"SVK","République slovaque","EMPLWTOT","Share of employed women in total employment","2009","2009","PER","Personnes","0","Unités",,,43.91,,
"SVK","République slovaque","EMPLWTOT","Share of employed women in total employment","2015","2015","PER","Personnes","0","Unités",,,44.35,,
"SVK","République slovaque","EMPWCG","Share of central government employment filled by women","2015","2015","PER","Personnes","0","Unités",,,68.43,,
"SVK","République slovaque","EMPW_SM","Share of central government employment filled by women by occupation groups, senior management","2015","2015","PER","Personnes","0","Unités",,,34.92,,
"SVK","République slovaque","EMPW_MM","Share of central government employment filled by women by occupation groups, middle management","2015","2015","PER","Personnes","0","Unités",,,54.91,,
"SVK","République slovaque","EMPW_P","Share of central government employment filled by women by occupation groups, professionals","2015","2015","PER","Personnes","0","Unités",,,64.34,,
"SVK","République slovaque","EMPW_PARL","Share of women parliamentarians","2015","2015","PC","Pourcentage","0","Unités",,,18.7,,
"SVK","République slovaque","EMPW_MIN","Share of women ministers","2015","2015","PC","Pourcentage","0","Unités",,,0,,
"SVK","République slovaque","EMPW_PJ","Share of professional judges that are women","2012","2012","PC","Pourcentage","0","Unités",,,63,,
"SVK","République slovaque","EMPW_PJ","Share of professional judges that are women","2014","2014","PC","Pourcentage","0","Unités",,,62,,
"SVK","République slovaque","EMPW_CFI","Share of women in courts of first instance","2014","2014","PC","Pourcentage","0","Unités",,,64,,
"SVK","République slovaque","EMPW_AC","Share of women in appeal courts","2014","2014","PC","Pourcentage","0","Unités",,,60,,
"SVK","République slovaque","EMPW_SC","Share of women in supreme courts","2014","2014","PC","Pourcentage","0","Unités",,,58,,
"SVK","République slovaque","RCD1_GDP","Average annual compensation of central government senior officials, D1 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,3,,
"SVK","République slovaque","RCD3_GDP","Average annual compensation of central government middle officials, D3 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,2.43,,
"SVK","République slovaque","RCSP_GDP","Average annual compensation of senior professionals in central government, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,2.1,,
"SVK","République slovaque","RCJP_GDP","Average annual compensation of junior professionals in central government, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,1.4,,
"SVK","République slovaque","RCSEC_GDP","Average annual compensation of employees in secretarial positions, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,0.82,,
"SVK","République slovaque","RCPI_DET_GDP","Average annual compensation of central government police inspectors and detectives relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,1.67,,
"SVK","République slovaque","RCPO_GDP","Average annual compensation of central government police officers relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,1.26,,
"SVK","République slovaque","RCCI_GDP","Average annual compensation of central government customs inspectors relative to GDP per capita","2015","2015","RATIO","Ratio","0","Unités",,,1.19,,
